fuel,r10_region,region_label,ar6_category,category_label,year,median_price,q25_price,q75_price,unit,n_scenarios
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2045,3.75,2.6,4.32,USD2010/GJ,28
gas,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2050,3.91,2.75,4.55,USD2010/GJ,28
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,41
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2025,1.15,1.06,1.17,USD2010/GJ,41
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2030,1.28,1.15,1.33,USD2010/GJ,41
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2035,1.22,1.19,1.37,USD2010/GJ,41
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2040,1.41,1.37,1.45,USD2010/GJ,41
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2045,1.47,1.41,1.64,USD2010/GJ,41
gas,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2050,1.59,1.53,1.67,USD2010/GJ,41
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,37
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2025,2.25,1.89,2.48,USD2010/GJ,37
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2030,2.75,2.02,3.12,USD2010/GJ,37
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2035,3.15,2.3,3.62,USD2010/GJ,37
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2040,3.46,2.51,4.33,USD2010/GJ,37
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2045,3.7,2.81,4.31,USD2010/GJ,37
gas,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2050,3.43,2.88,3.96,USD2010/GJ,37
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2025,1.56,1.38,1.63,USD2010/GJ,44
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2030,1.55,1.39,1.86,USD2010/GJ,44
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2035,2.11,1.84,2.93,USD2010/GJ,44
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2040,2.51,1.96,3.23,USD2010/GJ,44
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2045,3.04,2.3,3.85,USD2010/GJ,44
gas,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2050,3.23,2.45,4.18,USD2010/GJ,44
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,112
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2025,1.52,1.37,1.8,USD2010/GJ,112
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2030,1.64,1.51,2.13,USD2010/GJ,112
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2035,2.03,1.57,2.47,USD2010/GJ,112
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2040,2.36,1.74,2.88,USD2010/GJ,112
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2045,2.64,1.93,3.28,USD2010/GJ,112
gas,R10NORTH_AM,North America,C3,Likely below 2°C,2050,2.84,2.07,3.52,USD2010/GJ,112
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,30
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2025,1.41,1.25,1.47,USD2010/GJ,30
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2030,1.62,1.51,2.03,USD2010/GJ,30
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2035,1.69,1.45,2.02,USD2010/GJ,30
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2040,1.97,1.45,2.25,USD2010/GJ,30
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2045,2.21,1.71,2.56,USD2010/GJ,30
gas,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2050,2.43,1.77,2.85,USD2010/GJ,30
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2025,1.12,1.02,1.18,USD2010/GJ,45
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2030,1.1,1.04,1.25,USD2010/GJ,45
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2035,1.11,1.05,1.3,USD2010/GJ,45
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2040,1.17,1.09,1.32,USD2010/GJ,45
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2045,1.15,1.11,1.39,USD2010/GJ,45
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2050,1.26,1.16,1.4,USD2010/GJ,45
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2025,2.28,2.0,2.91,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2030,3.09,2.69,3.84,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2035,3.62,2.76,4.75,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2040,4.42,3.25,6.38,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2045,4.68,3.67,6.07,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2050,4.48,3.95,5.19,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2025,1.32,1.11,1.51,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2030,1.23,1.18,1.75,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2035,2.33,1.9,2.62,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2040,2.75,2.01,3.31,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2045,3.2,2.3,4.15,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2050,3.42,2.57,4.04,USD2010/GJ,44
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,107
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2025,1.52,1.19,1.88,USD2010/GJ,107
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2030,1.71,1.41,2.38,USD2010/GJ,107
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2035,2.17,1.85,2.67,USD2010/GJ,107
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2040,2.59,2.03,3.06,USD2010/GJ,107
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2045,2.93,2.23,3.45,USD2010/GJ,107
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2050,3.21,2.33,3.69,USD2010/GJ,107
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,29
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2025,1.22,1.16,1.4,USD2010/GJ,29
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2030,1.56,1.34,1.68,USD2010/GJ,29
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2035,1.74,1.62,1.9,USD2010/GJ,29
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2040,2.07,1.72,2.28,USD2010/GJ,29
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2045,2.27,1.91,2.56,USD2010/GJ,29
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2050,2.41,1.97,2.69,USD2010/GJ,29
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,43
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2025,1.03,1.02,1.08,USD2010/GJ,43
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2030,1.13,1.04,1.16,USD2010/GJ,43
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2035,1.16,1.08,1.18,USD2010/GJ,43
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2040,1.19,1.1,1.21,USD2010/GJ,43
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2045,1.27,1.12,1.32,USD2010/GJ,43
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2050,1.31,1.2,1.38,USD2010/GJ,43
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2025,2.8,1.99,3.27,USD2010/GJ,45
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2030,4.08,3.42,5.63,USD2010/GJ,45
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2035,4.81,4.17,6.8,USD2010/GJ,45
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2040,5.97,5.01,11.23,USD2010/GJ,45
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2045,7.29,5.73,11.14,USD2010/GJ,45
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2050,7.34,5.76,9.29,USD2010/GJ,45
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2025,1.08,0.99,1.29,USD2010/GJ,44
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2030,1.27,1.14,2.02,USD2010/GJ,44
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2035,3.06,2.14,4.78,USD2010/GJ,44
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2040,4.15,2.61,5.53,USD2010/GJ,44
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2045,4.91,3.16,7.32,USD2010/GJ,44
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2050,5.35,3.81,7.44,USD2010/GJ,44
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,114
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2025,1.52,1.15,2.02,USD2010/GJ,114
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2030,2.04,1.3,2.61,USD2010/GJ,114
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2035,3.24,2.37,4.39,USD2010/GJ,114
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2040,3.84,2.67,5.3,USD2010/GJ,114
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2045,4.53,3.2,6.25,USD2010/GJ,114
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2050,5.0,3.55,6.74,USD2010/GJ,114
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,28
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2025,1.2,1.15,1.46,USD2010/GJ,28
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,1.52,1.3,2.26,USD2010/GJ,28
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,2.71,1.81,3.07,USD2010/GJ,28
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,3.53,2.06,3.95,USD2010/GJ,28
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,3.97,2.25,4.6,USD2010/GJ,28
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,4.18,2.66,4.83,USD2010/GJ,28
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,40
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,1.02,0.99,1.07,USD2010/GJ,40
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,1.13,1.09,1.24,USD2010/GJ,40
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,1.09,1.04,1.25,USD2010/GJ,40
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,1.26,1.18,1.32,USD2010/GJ,40
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,1.19,1.1,1.43,USD2010/GJ,40
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,1.35,1.27,1.51,USD2010/GJ,40
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,1.83,1.48,2.09,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,2.55,2.14,4.16,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,2.88,2.55,4.94,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,3.73,3.22,6.09,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,4.8,3.92,7.58,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,5.3,4.18,8.29,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,44
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,1.27,1.13,1.4,USD2010/GJ,44
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,1.54,1.27,1.73,USD2010/GJ,44
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,2.22,1.7,2.53,USD2010/GJ,44
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,2.63,1.87,3.14,USD2010/GJ,44
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,3.23,2.32,3.85,USD2010/GJ,44
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,3.75,2.55,4.23,USD2010/GJ,44
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,113
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,1.31,1.18,1.53,USD2010/GJ,113
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,1.66,1.43,1.89,USD2010/GJ,113
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,1.99,1.79,2.98,USD2010/GJ,113
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,2.47,2.01,3.99,USD2010/GJ,113
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,2.9,2.37,4.8,USD2010/GJ,113
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,3.42,2.55,5.38,USD2010/GJ,113
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,30
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,1.25,1.12,1.4,USD2010/GJ,30
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,1.55,1.26,1.95,USD2010/GJ,30
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,2.27,1.58,2.59,USD2010/GJ,30
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,2.87,1.77,3.26,USD2010/GJ,30
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,3.27,1.95,3.76,USD2010/GJ,30
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,3.49,2.12,3.99,USD2010/GJ,30
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,1.08,1.05,1.11,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,1.29,1.1,1.34,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,1.28,1.13,1.32,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,1.4,1.21,1.46,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2045,1.48,1.21,1.54,USD2010/GJ,45
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2050,1.53,1.27,1.61,USD2010/GJ,45
gas,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,33
gas,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2025,2.34,2.04,3.14,USD2010/GJ,33
gas,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2030,3.04,2.61,4.04,USD2010/GJ,33
gas,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2035,3.33,2.8,4.73,USD2010/GJ,33
gas,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2040,3.97,3.23,5.46,USD2010/GJ,33
gas,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2045,4.58,3.61,5.76,USD2010/GJ,33
gas,R10ROWO,Rest of World,C1,"1.5°C, no/limited overshoot",2050,4.34,3.76,4.82,USD2010/GJ,33
gas,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,34
gas,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2025,1.45,1.08,1.64,USD2010/GJ,34
gas,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2030,1.68,1.16,1.85,USD2010/GJ,34
gas,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2035,2.41,1.84,2.91,USD2010/GJ,34
gas,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2040,3.04,2.07,3.43,USD2010/GJ,34
gas,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2045,3.62,2.5,4.1,USD2010/GJ,34
gas,R10ROWO,Rest of World,C2,"1.5°C, high overshoot",2050,3.96,2.92,4.66,USD2010/GJ,34
gas,R10ROWO,Rest of World,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,70
gas,R10ROWO,Rest of World,C3,Likely below 2°C,2025,1.65,1.5,1.91,USD2010/GJ,70
gas,R10ROWO,Rest of World,C3,Likely below 2°C,2030,1.81,1.68,2.36,USD2010/GJ,70
gas,R10ROWO,Rest of World,C3,Likely below 2°C,2035,2.21,1.79,2.65,USD2010/GJ,70
gas,R10ROWO,Rest of World,C3,Likely below 2°C,2040,2.46,2.06,2.97,USD2010/GJ,70
gas,R10ROWO,Rest of World,C3,Likely below 2°C,2045,2.74,2.26,3.44,USD2010/GJ,70
gas,R10ROWO,Rest of World,C3,Likely below 2°C,2050,3.01,2.39,3.64,USD2010/GJ,70
gas,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,8
gas,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2025,1.28,1.21,1.4,USD2010/GJ,8
gas,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2030,1.36,1.24,1.49,USD2010/GJ,8
gas,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2035,1.45,1.38,1.51,USD2010/GJ,8
gas,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2040,1.62,1.55,1.65,USD2010/GJ,8
gas,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2045,1.78,1.72,1.83,USD2010/GJ,8
gas,R10ROWO,Rest of World,C4,Below 2°C with lower probability,2050,1.9,1.79,2.01,USD2010/GJ,8
gas,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,31
gas,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2025,1.18,1.07,1.2,USD2010/GJ,31
gas,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2030,1.18,1.15,1.27,USD2010/GJ,31
gas,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2035,1.17,1.13,1.22,USD2010/GJ,31
gas,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2040,1.27,1.24,1.34,USD2010/GJ,31
gas,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2045,1.28,1.21,1.35,USD2010/GJ,31
gas,R10ROWO,Rest of World,C7,High-warming weak-policy (reference),2050,1.35,1.32,1.48,USD2010/GJ,31
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,50
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2025,1.62,1.3,1.93,USD2010/GJ,50
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2030,2.44,1.85,3.34,USD2010/GJ,50
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2035,2.7,2.18,3.28,USD2010/GJ,50
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2040,3.54,2.98,5.07,USD2010/GJ,50
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2045,4.41,3.37,5.82,USD2010/GJ,50
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2050,4.64,3.83,6.14,USD2010/GJ,50
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,63
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2025,1.37,1.18,1.59,USD2010/GJ,52
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2030,1.53,1.18,2.32,USD2010/GJ,63
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2035,1.99,1.32,2.62,USD2010/GJ,52
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2040,2.51,1.63,3.54,USD2010/GJ,63
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2045,2.52,1.68,3.98,USD2010/GJ,52
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2050,1.98,1.33,4.25,USD2010/GJ,63
oil,R10AFRICA,Africa,C3,Likely below 2°C,2020,1.0,1.0,1.0,USD2010/GJ,163
oil,R10AFRICA,Africa,C3,Likely below 2°C,2025,1.38,1.15,1.59,USD2010/GJ,160
oil,R10AFRICA,Africa,C3,Likely below 2°C,2030,1.67,1.29,2.16,USD2010/GJ,163
oil,R10AFRICA,Africa,C3,Likely below 2°C,2035,1.79,1.58,2.25,USD2010/GJ,160
oil,R10AFRICA,Africa,C3,Likely below 2°C,2040,2.31,1.79,2.68,USD2010/GJ,163
oil,R10AFRICA,Africa,C3,Likely below 2°C,2045,2.8,2.1,3.28,USD2010/GJ,160
oil,R10AFRICA,Africa,C3,Likely below 2°C,2050,2.96,1.98,3.61,USD2010/GJ,163
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2020,1.0,1.0,1.0,USD2010/GJ,51
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2025,1.34,1.15,1.45,USD2010/GJ,51
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2030,1.31,1.27,1.63,USD2010/GJ,51
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2035,1.6,1.43,1.69,USD2010/GJ,51
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2040,1.78,1.53,1.91,USD2010/GJ,51
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2045,2.0,1.81,2.18,USD2010/GJ,51
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2050,2.11,1.91,2.28,USD2010/GJ,51
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2020,1.0,1.0,1.0,USD2010/GJ,40
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2025,1.15,1.07,1.37,USD2010/GJ,40
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2030,1.6,1.18,1.91,USD2010/GJ,40
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2035,1.33,1.19,1.55,USD2010/GJ,40
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2040,1.47,1.29,1.88,USD2010/GJ,40
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2045,1.61,1.33,2.0,USD2010/GJ,40
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2050,1.77,1.39,2.23,USD2010/GJ,40
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2020,1.0,1.0,1.0,USD2010/GJ,48
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2025,1.54,1.31,1.77,USD2010/GJ,50
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2030,2.48,1.72,3.1,USD2010/GJ,50
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2035,2.44,1.79,3.07,USD2010/GJ,50
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2040,3.11,2.6,4.07,USD2010/GJ,50
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2045,3.46,2.76,4.66,USD2010/GJ,50
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2050,4.02,2.88,5.49,USD2010/GJ,50
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2020,1.0,1.0,1.0,USD2010/GJ,62
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2025,1.27,1.17,1.48,USD2010/GJ,52
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2030,1.53,1.29,2.05,USD2010/GJ,63
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2035,1.87,1.19,2.67,USD2010/GJ,52
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2040,1.98,1.37,2.8,USD2010/GJ,63
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2045,2.27,1.61,3.06,USD2010/GJ,52
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2050,2.17,1.49,3.64,USD2010/GJ,63
