fuel,r10_region,region_label,ar6_category,category_label,year,median_price,q25_price,q75_price,unit,n_scenarios
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2045,6.3,5.82,8.23,USD2010/GJ,52
gas,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2050,7.07,6.28,8.88,USD2010/GJ,57
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2020,3.75,3.71,6.31,USD2010/GJ,56
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2025,6.23,5.24,6.86,USD2010/GJ,53
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2030,6.43,5.83,7.29,USD2010/GJ,52
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2035,6.28,5.54,6.98,USD2010/GJ,55
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2040,6.86,6.34,7.88,USD2010/GJ,56
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2045,6.74,6.0,7.78,USD2010/GJ,56
gas,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2050,6.8,6.24,8.31,USD2010/GJ,56
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2020,3.76,3.56,5.98,USD2010/GJ,80
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2025,5.18,4.39,7.08,USD2010/GJ,69
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2030,5.72,5.1,7.38,USD2010/GJ,75
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2035,6.6,5.5,7.34,USD2010/GJ,67
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2040,6.44,5.92,7.83,USD2010/GJ,74
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2045,7.34,6.25,8.17,USD2010/GJ,69
gas,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2050,7.25,6.64,8.13,USD2010/GJ,74
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2020,3.76,3.71,6.31,USD2010/GJ,191
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2025,5.1,4.54,6.44,USD2010/GJ,168
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2030,5.48,4.92,6.54,USD2010/GJ,171
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2035,5.74,5.47,6.62,USD2010/GJ,162
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2040,5.97,5.77,6.69,USD2010/GJ,166
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2045,6.18,5.89,6.84,USD2010/GJ,165
gas,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2050,6.52,6.05,6.92,USD2010/GJ,170
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2020,6.14,3.71,6.31,USD2010/GJ,72
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2025,5.0,3.42,6.69,USD2010/GJ,66
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2030,6.21,4.1,6.56,USD2010/GJ,72
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2035,5.88,5.35,6.68,USD2010/GJ,66
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2040,5.98,5.49,6.79,USD2010/GJ,66
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2045,6.27,5.9,6.88,USD2010/GJ,66
gas,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2050,6.59,6.23,6.98,USD2010/GJ,66
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2020,5.65,3.72,6.91,USD2010/GJ,53
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2025,5.21,4.81,6.7,USD2010/GJ,48
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2030,6.09,5.09,7.64,USD2010/GJ,53
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2035,5.78,5.19,7.47,USD2010/GJ,48
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2040,6.49,5.67,9.15,USD2010/GJ,53
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2045,6.31,5.85,7.88,USD2010/GJ,48
gas,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2050,6.79,6.32,10.14,USD2010/GJ,53
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2020,3.62,2.41,3.72,USD2010/GJ,56
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2025,4.77,2.52,5.74,USD2010/GJ,55
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2030,5.15,3.1,6.09,USD2010/GJ,56
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2035,5.2,3.4,5.61,USD2010/GJ,56
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2040,5.95,3.68,6.87,USD2010/GJ,56
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2045,5.69,3.98,6.75,USD2010/GJ,56
gas,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2050,5.8,4.3,6.85,USD2010/GJ,56
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2020,2.4,2.07,3.56,USD2010/GJ,80
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2025,3.09,2.1,4.58,USD2010/GJ,69
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2030,3.13,2.39,3.46,USD2010/GJ,75
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2035,3.83,2.92,5.45,USD2010/GJ,67
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2040,3.49,2.84,5.78,USD2010/GJ,75
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2045,3.7,3.38,5.97,USD2010/GJ,69
gas,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2050,3.99,3.64,4.91,USD2010/GJ,75
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2020,2.9,2.12,3.71,USD2010/GJ,177
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2025,3.53,2.27,5.0,USD2010/GJ,174
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2030,4.44,2.66,5.48,USD2010/GJ,197
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2035,3.65,2.97,5.56,USD2010/GJ,174
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2040,5.12,3.16,5.98,USD2010/GJ,197
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2045,4.12,3.59,5.97,USD2010/GJ,174
gas,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2050,4.5,3.67,6.08,USD2010/GJ,186
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2020,2.42,2.12,2.9,USD2010/GJ,66
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2025,2.77,2.19,3.69,USD2010/GJ,66
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,3.13,2.28,4.5,USD2010/GJ,72
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,3.46,2.47,3.69,USD2010/GJ,66
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,3.7,2.77,5.48,USD2010/GJ,72
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,3.72,2.9,4.15,USD2010/GJ,66
gas,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,3.88,3.38,6.11,USD2010/GJ,72
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,3.15,2.9,3.72,USD2010/GJ,52
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,3.69,3.21,4.81,USD2010/GJ,52
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,4.47,3.46,5.36,USD2010/GJ,56
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,5.13,3.74,5.29,USD2010/GJ,52
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,5.47,4.05,5.84,USD2010/GJ,57
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,5.74,4.33,6.05,USD2010/GJ,52
gas,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,6.23,4.73,6.63,USD2010/GJ,57
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,3.71,3.38,3.73,USD2010/GJ,50
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,5.15,4.28,6.16,USD2010/GJ,56
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,6.0,5.02,7.01,USD2010/GJ,56
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,5.59,5.2,6.78,USD2010/GJ,56
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,6.77,5.22,7.64,USD2010/GJ,56
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,6.31,5.56,7.46,USD2010/GJ,55
gas,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,6.53,5.7,7.6,USD2010/GJ,55
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,3.81,2.75,4.51,USD2010/GJ,80
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,4.77,3.02,6.27,USD2010/GJ,69
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,5.01,3.78,7.04,USD2010/GJ,76
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,5.6,4.4,6.93,USD2010/GJ,67
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,6.2,5.16,7.18,USD2010/GJ,74
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,6.35,5.45,7.41,USD2010/GJ,69
gas,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,6.64,5.98,7.77,USD2010/GJ,75
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,3.7,3.26,3.78,USD2010/GJ,174
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,4.75,3.39,5.05,USD2010/GJ,171
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,5.0,3.68,5.48,USD2010/GJ,178
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,5.16,3.81,5.6,USD2010/GJ,171
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,5.4,4.49,5.97,USD2010/GJ,174
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,5.5,4.85,6.04,USD2010/GJ,169
gas,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,5.77,5.23,6.17,USD2010/GJ,172
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,3.26,2.57,3.85,USD2010/GJ,66
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,3.39,3.01,4.84,USD2010/GJ,66
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,3.77,3.66,5.33,USD2010/GJ,67
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,4.11,3.69,5.46,USD2010/GJ,66
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,4.61,4.41,5.85,USD2010/GJ,66
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,4.96,4.59,5.75,USD2010/GJ,66
gas,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,5.36,5.16,6.04,USD2010/GJ,66
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,3.85,3.71,6.18,USD2010/GJ,54
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,4.81,4.34,5.19,USD2010/GJ,48
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,5.15,4.4,6.05,USD2010/GJ,50
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,5.26,4.91,6.36,USD2010/GJ,48
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,5.82,5.07,8.33,USD2010/GJ,54
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2045,6.03,5.29,7.06,USD2010/GJ,48
gas,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2050,6.58,5.67,10.3,USD2010/GJ,54
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2020,9.86,7.74,10.22,USD2010/GJ,56
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2025,9.65,7.83,10.63,USD2010/GJ,56
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2030,10.94,7.57,11.58,USD2010/GJ,56
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2035,10.01,7.63,10.74,USD2010/GJ,56
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2040,10.44,8.1,11.71,USD2010/GJ,56
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2045,11.34,8.04,12.98,USD2010/GJ,56
oil,R10AFRICA,Africa,C1,"1.5°C, no/limited overshoot",2050,12.12,7.89,13.73,USD2010/GJ,56
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2020,7.74,3.16,10.19,USD2010/GJ,80
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2025,8.6,4.08,11.16,USD2010/GJ,69
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2030,8.38,3.83,13.07,USD2010/GJ,80
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2035,9.46,4.43,11.36,USD2010/GJ,69
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2040,8.53,5.53,11.19,USD2010/GJ,76
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2045,9.77,6.09,12.69,USD2010/GJ,69
oil,R10AFRICA,Africa,C2,"1.5°C, high overshoot",2050,8.22,4.75,13.28,USD2010/GJ,76
oil,R10AFRICA,Africa,C3,Likely below 2°C,2020,8.91,3.84,10.22,USD2010/GJ,174
oil,R10AFRICA,Africa,C3,Likely below 2°C,2025,9.49,4.47,10.62,USD2010/GJ,171
oil,R10AFRICA,Africa,C3,Likely below 2°C,2030,9.8,7.63,12.99,USD2010/GJ,194
oil,R10AFRICA,Africa,C3,Likely below 2°C,2035,8.75,7.33,11.32,USD2010/GJ,171
oil,R10AFRICA,Africa,C3,Likely below 2°C,2040,9.07,7.14,12.91,USD2010/GJ,194
oil,R10AFRICA,Africa,C3,Likely below 2°C,2045,8.99,7.14,13.91,USD2010/GJ,171
oil,R10AFRICA,Africa,C3,Likely below 2°C,2050,9.96,7.0,15.25,USD2010/GJ,194
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2020,8.47,3.12,9.64,USD2010/GJ,66
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2025,8.54,4.0,10.21,USD2010/GJ,66
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2030,8.81,4.25,11.47,USD2010/GJ,72
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2035,8.51,4.45,10.63,USD2010/GJ,66
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2040,8.68,4.65,13.7,USD2010/GJ,72
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2045,8.79,5.16,12.79,USD2010/GJ,66
oil,R10AFRICA,Africa,C4,Below 2°C with lower probability,2050,9.2,5.15,14.57,USD2010/GJ,72
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2020,10.67,9.8,11.09,USD2010/GJ,45
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2025,11.03,10.05,11.92,USD2010/GJ,46
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2030,13.31,10.8,14.58,USD2010/GJ,54
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2035,12.72,10.81,14.95,USD2010/GJ,49
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2040,14.43,11.69,16.37,USD2010/GJ,54
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2045,16.02,11.64,17.08,USD2010/GJ,49
oil,R10AFRICA,Africa,C7,High-warming weak-policy (reference),2050,17.89,12.45,19.79,USD2010/GJ,54
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2020,10.22,8.11,10.83,USD2010/GJ,51
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2025,9.94,8.65,10.96,USD2010/GJ,51
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2030,11.31,9.42,12.18,USD2010/GJ,52
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2035,10.55,10.22,11.46,USD2010/GJ,43
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2040,10.94,10.5,11.84,USD2010/GJ,48
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2045,12.3,11.07,14.22,USD2010/GJ,50
oil,R10CHINA+,China,C1,"1.5°C, no/limited overshoot",2050,12.42,10.79,14.52,USD2010/GJ,56
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2020,8.11,3.45,10.83,USD2010/GJ,80
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2025,10.11,3.8,12.07,USD2010/GJ,69
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2030,11.58,4.0,14.05,USD2010/GJ,80
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2035,9.74,4.08,12.74,USD2010/GJ,69
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2040,10.24,5.06,12.17,USD2010/GJ,78
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2045,11.83,6.68,13.18,USD2010/GJ,69
oil,R10CHINA+,China,C2,"1.5°C, high overshoot",2050,10.88,5.02,14.18,USD2010/GJ,76
oil,R10CHINA+,China,C3,Likely below 2°C,2020,10.58,8.11,15.68,USD2010/GJ,197
oil,R10CHINA+,China,C3,Likely below 2°C,2025,10.71,4.65,11.98,USD2010/GJ,174
oil,R10CHINA+,China,C3,Likely below 2°C,2030,12.61,8.09,16.63,USD2010/GJ,197
oil,R10CHINA+,China,C3,Likely below 2°C,2035,11.32,8.13,12.71,USD2010/GJ,174
oil,R10CHINA+,China,C3,Likely below 2°C,2040,12.4,8.01,16.65,USD2010/GJ,197
oil,R10CHINA+,China,C3,Likely below 2°C,2045,13.21,8.05,15.69,USD2010/GJ,174
oil,R10CHINA+,China,C3,Likely below 2°C,2050,14.67,8.05,17.56,USD2010/GJ,197
oil,R10CHINA+,China,C4,Below 2°C with lower probability,2020,11.42,3.38,17.48,USD2010/GJ,72
oil,R10CHINA+,China,C4,Below 2°C with lower probability,2025,11.92,4.03,16.43,USD2010/GJ,66
oil,R10CHINA+,China,C4,Below 2°C with lower probability,2030,13.2,4.32,17.71,USD2010/GJ,72
oil,R10CHINA+,China,C4,Below 2°C with lower probability,2035,12.52,4.61,16.61,USD2010/GJ,66
oil,R10CHINA+,China,C4,Below 2°C with lower probability,2040,12.8,4.52,18.47,USD2010/GJ,72
oil,R10CHINA+,China,C4,Below 2°C with lower probability,2045,12.87,4.69,16.34,USD2010/GJ,66
oil,R10CHINA+,China,C4,Below 2°C with lower probability,2050,15.64,5.48,19.02,USD2010/GJ,72
oil,R10CHINA+,China,C7,High-warming weak-policy (reference),2020,11.56,10.22,15.63,USD2010/GJ,57
oil,R10CHINA+,China,C7,High-warming weak-policy (reference),2025,11.74,10.16,13.35,USD2010/GJ,48
oil,R10CHINA+,China,C7,High-warming weak-policy (reference),2030,14.21,12.47,16.57,USD2010/GJ,57
oil,R10CHINA+,China,C7,High-warming weak-policy (reference),2035,13.58,11.82,16.66,USD2010/GJ,52
oil,R10CHINA+,China,C7,High-warming weak-policy (reference),2040,15.68,13.47,16.75,USD2010/GJ,55
oil,R10CHINA+,China,C7,High-warming weak-policy (reference),2045,16.37,15.03,18.35,USD2010/GJ,52
oil,R10CHINA+,China,C7,High-warming weak-policy (reference),2050,18.21,16.02,19.98,USD2010/GJ,57
oil,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2020,10.05,7.72,10.59,USD2010/GJ,56
oil,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2025,9.66,7.87,10.77,USD2010/GJ,56
oil,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2030,11.04,8.71,11.89,USD2010/GJ,56
oil,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2035,10.01,8.23,10.85,USD2010/GJ,56
oil,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2040,10.55,9.17,11.75,USD2010/GJ,54
oil,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2045,11.43,8.78,12.98,USD2010/GJ,56
oil,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2050,12.23,8.95,13.81,USD2010/GJ,55
oil,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2020,7.74,7.67,10.31,USD2010/GJ,80
oil,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2025,7.98,3.83,11.98,USD2010/GJ,69
oil,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2030,8.27,3.93,14.0,USD2010/GJ,80
oil,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2035,8.77,4.08,12.28,USD2010/GJ,69
oil,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2040,8.5,5.13,11.86,USD2010/GJ,77
oil,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2045,10.39,6.44,12.92,USD2010/GJ,69
oil,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2050,7.98,5.27,13.93,USD2010/GJ,76
oil,R10EUROPE,Europe,C3,Likely below 2°C,2020,10.14,7.72,10.79,USD2010/GJ,197
oil,R10EUROPE,Europe,C3,Likely below 2°C,2025,10.09,5.18,11.07,USD2010/GJ,174
oil,R10EUROPE,Europe,C3,Likely below 2°C,2030,11.37,6.38,13.47,USD2010/GJ,197
oil,R10EUROPE,Europe,C3,Likely below 2°C,2035,9.7,6.44,11.46,USD2010/GJ,174
oil,R10EUROPE,Europe,C3,Likely below 2°C,2040,10.12,6.25,12.95,USD2010/GJ,197
oil,R10EUROPE,Europe,C3,Likely below 2°C,2045,10.09,6.45,13.93,USD2010/GJ,174
oil,R10EUROPE,Europe,C3,Likely below 2°C,2050,11.59,6.54,15.31,USD2010/GJ,196
oil,R10EUROPE,Europe,C4,Below 2°C with lower probability,2020,10.05,7.72,10.22,USD2010/GJ,72
oil,R10EUROPE,Europe,C4,Below 2°C with lower probability,2025,7.22,4.03,11.07,USD2010/GJ,66
oil,R10EUROPE,Europe,C4,Below 2°C with lower probability,2030,10.06,4.32,14.0,USD2010/GJ,72
oil,R10EUROPE,Europe,C4,Below 2°C with lower probability,2035,6.83,4.46,11.02,USD2010/GJ,66
oil,R10EUROPE,Europe,C4,Below 2°C with lower probability,2040,9.95,4.67,14.37,USD2010/GJ,72
oil,R10EUROPE,Europe,C4,Below 2°C with lower probability,2045,6.65,4.76,13.69,USD2010/GJ,66
oil,R10EUROPE,Europe,C4,Below 2°C with lower probability,2050,10.66,5.27,15.45,USD2010/GJ,72
oil,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2020,10.98,10.16,12.36,USD2010/GJ,57
oil,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2025,11.59,10.16,13.26,USD2010/GJ,52
oil,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2030,13.98,12.09,14.75,USD2010/GJ,57
oil,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2035,13.04,11.78,14.92,USD2010/GJ,52
oil,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2040,14.87,12.92,16.61,USD2010/GJ,57
oil,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2045,15.67,13.14,17.33,USD2010/GJ,52
oil,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2050,17.92,13.71,19.85,USD2010/GJ,57
oil,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2020,10.08,7.01,10.46,USD2010/GJ,56
oil,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2025,9.79,7.65,10.71,USD2010/GJ,56
oil,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2030,10.94,7.46,11.83,USD2010/GJ,56
oil,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2035,10.01,7.63,10.85,USD2010/GJ,56
oil,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2040,10.52,8.48,11.71,USD2010/GJ,56
oil,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2045,11.43,8.65,12.98,USD2010/GJ,56
oil,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2050,12.17,8.49,13.73,USD2010/GJ,56
oil,R10INDIA+,India,C2,"1.5°C, high overshoot",2020,7.01,3.5,10.28,USD2010/GJ,80
oil,R10INDIA+,India,C2,"1.5°C, high overshoot",2025,10.06,3.8,11.78,USD2010/GJ,69
oil,R10INDIA+,India,C2,"1.5°C, high overshoot",2030,9.73,3.91,13.47,USD2010/GJ,80
oil,R10INDIA+,India,C2,"1.5°C, high overshoot",2035,9.66,4.26,11.97,USD2010/GJ,69
oil,R10INDIA+,India,C2,"1.5°C, high overshoot",2040,8.78,5.4,11.76,USD2010/GJ,76
oil,R10INDIA+,India,C2,"1.5°C, high overshoot",2045,10.97,5.35,12.62,USD2010/GJ,69
oil,R10INDIA+,India,C2,"1.5°C, high overshoot",2050,10.84,5.06,13.92,USD2010/GJ,77
oil,R10INDIA+,India,C3,Likely below 2°C,2020,9.98,7.01,10.74,USD2010/GJ,194
oil,R10INDIA+,India,C3,Likely below 2°C,2025,9.5,4.51,10.8,USD2010/GJ,171
oil,R10INDIA+,India,C3,Likely below 2°C,2030,10.32,7.0,13.08,USD2010/GJ,194
oil,R10INDIA+,India,C3,Likely below 2°C,2035,9.57,7.03,11.32,USD2010/GJ,171
oil,R10INDIA+,India,C3,Likely below 2°C,2040,10.6,6.98,12.82,USD2010/GJ,194
oil,R10INDIA+,India,C3,Likely below 2°C,2045,10.98,6.96,13.91,USD2010/GJ,171
oil,R10INDIA+,India,C3,Likely below 2°C,2050,12.07,6.87,15.25,USD2010/GJ,194
oil,R10INDIA+,India,C4,Below 2°C with lower probability,2020,8.57,3.38,10.22,USD2010/GJ,72
oil,R10INDIA+,India,C4,Below 2°C with lower probability,2025,8.55,4.03,10.82,USD2010/GJ,66
oil,R10INDIA+,India,C4,Below 2°C with lower probability,2030,9.6,4.32,14.0,USD2010/GJ,72
oil,R10INDIA+,India,C4,Below 2°C with lower probability,2035,8.52,4.5,11.12,USD2010/GJ,66
oil,R10INDIA+,India,C4,Below 2°C with lower probability,2040,8.71,4.46,14.35,USD2010/GJ,72
