demand_variable,r10_region,region_label,ar6_category,category_label,year,median_twh,q25_twh,q75_twh,unit,n_scenarios
h2_from_electrolysis,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2035,2.08,0.0,61.0,TWh/yr,68
h2_from_electrolysis,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2040,0.0,0.0,119.03,TWh/yr,79
h2_from_electrolysis,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2045,50.75,0.0,180.94,TWh/yr,68
h2_from_electrolysis,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2050,61.97,0.0,269.11,TWh/yr,79
h2_from_electrolysis,R10LATIN_AM,Latin America,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,128
h2_from_electrolysis,R10LATIN_AM,Latin America,C3,Likely below 2°C,2025,0.0,0.0,4.61,TWh/yr,158
h2_from_electrolysis,R10LATIN_AM,Latin America,C3,Likely below 2°C,2030,0.0,0.0,28.08,TWh/yr,161
h2_from_electrolysis,R10LATIN_AM,Latin America,C3,Likely below 2°C,2035,14.97,0.0,82.39,TWh/yr,158
h2_from_electrolysis,R10LATIN_AM,Latin America,C3,Likely below 2°C,2040,25.44,0.0,147.56,TWh/yr,161
h2_from_electrolysis,R10LATIN_AM,Latin America,C3,Likely below 2°C,2045,69.0,13.08,213.69,TWh/yr,158
h2_from_electrolysis,R10LATIN_AM,Latin America,C3,Likely below 2°C,2050,123.44,40.19,296.89,TWh/yr,161
h2_from_electrolysis,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,60
h2_from_electrolysis,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2025,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2030,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2035,0.0,0.0,3.17,TWh/yr,55
h2_from_electrolysis,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2040,0.0,0.0,8.0,TWh/yr,55
h2_from_electrolysis,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2045,0.0,0.0,19.5,TWh/yr,55
h2_from_electrolysis,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2050,19.19,0.0,39.08,TWh/yr,55
h2_from_electrolysis,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,51
h2_from_electrolysis,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2025,0.0,0.0,0.31,TWh/yr,50
h2_from_electrolysis,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2030,0.0,0.0,2.31,TWh/yr,46
h2_from_electrolysis,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2035,2.0,0.0,13.83,TWh/yr,51
h2_from_electrolysis,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2040,4.0,0.0,31.61,TWh/yr,51
h2_from_electrolysis,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2045,5.47,0.0,59.44,TWh/yr,51
h2_from_electrolysis,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2050,7.06,0.0,95.83,TWh/yr,51
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2025,4.94,0.0,10.83,TWh/yr,54
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2030,40.14,0.0,68.36,TWh/yr,54
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2035,143.0,6.94,185.31,TWh/yr,54
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2040,257.53,49.94,315.44,TWh/yr,54
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2045,377.61,132.06,469.47,TWh/yr,54
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2050,472.44,316.58,602.28,TWh/yr,53
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2025,0.0,0.0,0.0,TWh/yr,61
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2030,0.0,0.0,2.89,TWh/yr,72
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2035,16.25,0.0,67.83,TWh/yr,68
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2040,50.0,0.0,153.86,TWh/yr,79
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2045,131.19,0.0,303.92,TWh/yr,68
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2050,271.22,0.08,472.08,TWh/yr,79
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,159
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2025,0.0,0.0,1.11,TWh/yr,146
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2030,0.0,0.0,10.5,TWh/yr,150
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2035,17.47,0.0,62.33,TWh/yr,155
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2040,54.03,2.64,152.97,TWh/yr,158
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2045,116.81,22.25,279.06,TWh/yr,155
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2050,241.61,82.31,446.5,TWh/yr,158
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,59
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2025,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2030,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2035,0.0,0.0,0.0,TWh/yr,47
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2040,0.0,0.0,2.58,TWh/yr,51
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2045,7.25,0.0,16.94,TWh/yr,53
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2050,40.56,5.11,63.75,TWh/yr,57
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,48
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2025,0.0,0.0,0.0,TWh/yr,48
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2030,0.0,0.0,0.0,TWh/yr,40
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2035,0.0,0.0,1.28,TWh/yr,48
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2040,0.83,0.0,5.72,TWh/yr,48
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2045,1.72,0.0,13.11,TWh/yr,48
h2_from_electrolysis,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2050,4.81,0.0,25.67,TWh/yr,48
h2_from_electrolysis,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2020,0.08,0.0,0.5,TWh/yr,54
h2_from_electrolysis,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2025,25.44,1.28,36.47,TWh/yr,54
h2_from_electrolysis,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2030,128.33,11.11,204.22,TWh/yr,54
h2_from_electrolysis,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2035,297.03,42.78,413.36,TWh/yr,54
h2_from_electrolysis,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2040,467.78,244.28,603.72,TWh/yr,53
h2_from_electrolysis,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2045,544.67,324.67,750.53,TWh/yr,53
h2_from_electrolysis,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2050,708.06,490.86,1094.33,TWh/yr,54
h2_from_electrolysis,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2025,0.0,0.0,13.69,TWh/yr,68
h2_from_electrolysis,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2030,0.0,0.0,22.58,TWh/yr,75
h2_from_electrolysis,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2035,27.03,0.0,168.11,TWh/yr,68
h2_from_electrolysis,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2040,69.0,0.0,320.22,TWh/yr,79
h2_from_electrolysis,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2045,168.5,2.39,520.31,TWh/yr,68
h2_from_electrolysis,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2050,271.22,0.0,581.89,TWh/yr,79
h2_from_electrolysis,R10NORTH_AM,North America,C3,Likely below 2°C,2020,0.08,0.0,0.5,TWh/yr,159
h2_from_electrolysis,R10NORTH_AM,North America,C3,Likely below 2°C,2025,0.97,0.0,21.44,TWh/yr,158
h2_from_electrolysis,R10NORTH_AM,North America,C3,Likely below 2°C,2030,8.5,0.0,118.22,TWh/yr,161
h2_from_electrolysis,R10NORTH_AM,North America,C3,Likely below 2°C,2035,38.53,15.61,276.61,TWh/yr,157
h2_from_electrolysis,R10NORTH_AM,North America,C3,Likely below 2°C,2040,90.33,51.56,441.75,TWh/yr,160
h2_from_electrolysis,R10NORTH_AM,North America,C3,Likely below 2°C,2045,144.28,117.53,549.36,TWh/yr,157
h2_from_electrolysis,R10NORTH_AM,North America,C3,Likely below 2°C,2050,271.22,202.03,621.14,TWh/yr,159
h2_from_electrolysis,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2020,0.0,0.0,0.06,TWh/yr,54
h2_from_electrolysis,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2025,0.0,0.0,0.47,TWh/yr,54
h2_from_electrolysis,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2030,0.0,0.0,3.47,TWh/yr,55
h2_from_electrolysis,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2035,0.0,0.0,15.28,TWh/yr,55
h2_from_electrolysis,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2040,7.5,0.0,56.47,TWh/yr,55
h2_from_electrolysis,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2045,42.89,18.11,139.22,TWh/yr,61
h2_from_electrolysis,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2050,98.86,56.44,214.33,TWh/yr,61
h2_from_electrolysis,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.22,TWh/yr,51
h2_from_electrolysis,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2025,0.42,0.0,3.44,TWh/yr,51
h2_from_electrolysis,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2030,1.25,0.0,22.39,TWh/yr,51
h2_from_electrolysis,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2035,2.28,0.0,53.19,TWh/yr,51
h2_from_electrolysis,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2040,3.14,0.0,91.5,TWh/yr,51
h2_from_electrolysis,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2045,4.14,0.0,145.94,TWh/yr,51
h2_from_electrolysis,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2050,5.61,0.0,213.5,TWh/yr,51
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2025,2.83,0.0,4.5,TWh/yr,54
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2030,11.33,4.28,15.28,TWh/yr,54
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2035,28.58,15.11,33.22,TWh/yr,54
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2040,41.33,20.67,57.58,TWh/yr,53
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2045,51.94,28.11,79.5,TWh/yr,54
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2050,54.86,39.53,76.28,TWh/yr,49
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2025,0.0,0.0,1.22,TWh/yr,68
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2030,0.0,0.0,0.0,TWh/yr,61
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2035,0.0,0.0,11.78,TWh/yr,66
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2040,0.0,0.0,25.78,TWh/yr,77
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2045,30.97,0.0,50.61,TWh/yr,67
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2050,42.44,0.0,65.89,TWh/yr,78
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,156
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2025,0.0,0.0,1.44,TWh/yr,147
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2030,0.0,0.0,4.42,TWh/yr,154
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2035,7.94,0.0,12.5,TWh/yr,152
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2040,18.39,0.0,25.44,TWh/yr,155
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2045,29.39,4.33,39.06,TWh/yr,150
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C3,Likely below 2°C,2050,44.33,25.44,52.61,TWh/yr,147
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,60
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2025,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2030,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2035,0.0,0.0,7.06,TWh/yr,61
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2040,0.0,0.0,15.89,TWh/yr,61
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2045,0.0,0.0,26.19,TWh/yr,61
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C4,Below 2°C with lower probability,2050,0.0,0.0,41.78,TWh/yr,61
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,36
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2025,0.33,0.0,0.86,TWh/yr,47
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2030,0.67,0.0,2.06,TWh/yr,47
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2035,1.08,0.0,2.39,TWh/yr,47
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2040,1.97,0.0,2.31,TWh/yr,47
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2045,1.92,0.0,2.78,TWh/yr,45
h2_from_electrolysis,R10PAC_OECD,Pacific OECD,C7,High-warming weak-policy (reference),2050,1.69,0.0,4.94,TWh/yr,45
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2025,0.0,0.0,0.75,TWh/yr,49
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2030,1.56,0.0,10.03,TWh/yr,49
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2035,33.67,6.03,63.36,TWh/yr,54
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2040,72.08,27.28,109.94,TWh/yr,53
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2045,88.56,44.31,140.94,TWh/yr,50
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C1,"1.5°C, no/limited overshoot",2050,111.25,73.83,244.83,TWh/yr,54
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2025,0.0,0.0,0.0,TWh/yr,68
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2030,0.0,0.0,0.0,TWh/yr,66
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2035,0.08,0.0,11.28,TWh/yr,64
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2040,1.31,0.0,52.08,TWh/yr,77
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2045,42.64,0.0,132.36,TWh/yr,68
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C2,"1.5°C, high overshoot",2050,50.64,0.0,156.28,TWh/yr,78
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,162
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2025,0.0,0.0,0.0,TWh/yr,123
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2030,0.0,0.0,0.0,TWh/yr,124
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2035,1.19,0.0,10.22,TWh/yr,156
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2040,10.11,0.08,41.75,TWh/yr,161
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2045,38.28,3.67,82.08,TWh/yr,158
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C3,Likely below 2°C,2050,69.0,25.83,134.72,TWh/yr,160
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,59
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2025,0.0,0.0,0.0,TWh/yr,59
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2030,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2035,0.0,0.0,0.0,TWh/yr,51
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2040,0.0,0.0,0.08,TWh/yr,53
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2045,0.0,0.0,2.47,TWh/yr,51
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C4,Below 2°C with lower probability,2050,14.25,0.0,29.25,TWh/yr,61
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,51
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2025,0.0,0.0,0.0,TWh/yr,51
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2030,0.0,0.0,0.0,TWh/yr,48
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2035,0.0,0.0,0.03,TWh/yr,47
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2040,0.0,0.0,0.0,TWh/yr,45
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2045,0.0,0.0,0.0,TWh/yr,44
h2_from_electrolysis,R10REF_ECON,Reforming Economies,C7,High-warming weak-policy (reference),2050,0.28,0.0,0.81,TWh/yr,48
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2020,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2025,2.39,0.0,9.67,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2030,30.31,0.0,68.44,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2035,128.25,25.44,219.78,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2040,282.64,69.0,401.31,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2045,481.72,143.56,611.31,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C1,"1.5°C, no/limited overshoot",2050,670.83,318.22,968.58,TWh/yr,54
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2020,0.0,0.0,0.0,TWh/yr,79
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2025,0.0,0.0,0.0,TWh/yr,54
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2030,0.0,0.0,0.0,TWh/yr,65
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2035,4.58,0.0,75.0,TWh/yr,68
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2040,21.42,0.0,198.92,TWh/yr,79
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2045,91.03,13.97,429.11,TWh/yr,68
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C2,"1.5°C, high overshoot",2050,143.56,0.0,603.78,TWh/yr,79
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2020,0.0,0.0,0.0,TWh/yr,124
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2025,0.0,0.0,3.11,TWh/yr,153
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2030,0.0,0.0,31.28,TWh/yr,158
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2035,5.89,0.0,120.42,TWh/yr,155
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2040,25.67,0.0,273.19,TWh/yr,158
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2045,69.0,5.0,454.81,TWh/yr,155
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C3,Likely below 2°C,2050,147.47,23.03,658.69,TWh/yr,158
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2020,0.0,0.0,0.0,TWh/yr,59
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2025,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2030,0.0,0.0,0.0,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2035,0.0,0.0,0.06,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2040,0.0,0.0,0.56,TWh/yr,53
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2045,0.0,0.0,3.97,TWh/yr,55
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C4,Below 2°C with lower probability,2050,3.67,0.0,19.11,TWh/yr,55
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2020,0.0,0.0,0.0,TWh/yr,38
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2025,0.0,0.0,0.0,TWh/yr,37
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2030,0.0,0.0,1.78,TWh/yr,44
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2035,2.39,0.0,13.56,TWh/yr,48
h2_from_electrolysis,R10REST_ASIA,Rest of Asia,C7,High-warming weak-policy (reference),2040,3.67,0.0,38.33,TWh/yr,48
